ID,TS_NS,LAT_NS
7690,1771565294450681794,68906
7691,1771565294450686603,4707
7692,1771565294450768517,71323
7693,1771565294450769995,1383
7694,1771565294450787118,4975
7695,1771565294450833504,4499
7696,1771565294450937301,67633
7697,1771565294450938743,1353
7698,1771565294450957485,4711
7699,1771565294451062100,68447
7700,1771565294451063551,1366
7701,1771565294451080620,4630
7702,1771565294451186846,66989
7703,1771565294451188191,1256
7704,1771565294451207301,4596
7705,1771565294451521362,278374
7706,1771565294451523912,2414
7707,1771565294451525273,1277
7708,1771565294451536570,11218
7709,1771565294451538333,1658
7710,1771565294451539542,1110
7711,1771565294451547911,8292
7712,1771565294451549201,1190
7713,1771565294451610076,40393
7714,1771565294451618560,4482
7715,1771565294451725307,68803
7716,1771565294451730671,5217
7717,1771565294451748607,4418
7718,1771565294451861831,76038
7719,1771565294451870158,8178
7720,1771565294451884268,5189
7721,1771565294451990533,68356
7722,1771565294451995669,5023
7723,1771565294452014940,4670
7724,1771565294452120420,69738
7725,1771565294452122064,1485
7726,1771565294452126776,4648
7727,1771565294452146696,4459
7728,1771565294452270012,98046
7729,1771565294452277660,7546
7730,1771565294452278862,1118
7731,1771565294452345926,45156
7732,1771565294452365903,13363
7733,1771565294452457335,56934
7734,1771565294452458711,1279
7735,1771565294452536832,46808
7736,1771565294452541597,4674
7737,1771565294452616265,65488
7738,1771565294452617722,1350
7739,1771565294452618695,921
7740,1771565294452645735,5051
7741,1771565294452673611,4600
7742,1771565294452759755,61602
7743,1771565294452761130,1271
7744,1771565294452762080,899
7745,1771565294452827903,42421
7746,1771565294452832714,4716
7747,1771565294452851820,7422
7748,1771565294452936077,58287
7749,1771565294452937464,1277
7750,1771565294452945843,4794
7751,1771565294453018693,46307
7752,1771565294453023621,4832
7753,1771565294453083103,16240
7754,1771565294453172255,65427
7755,1771565294453173843,1471
7756,1771565294453174862,959
7757,1771565294453253136,49973
7758,1771565294453254619,1374
7759,1771565294453333125,68334
7760,1771565294453334588,1361
7761,1771565294453339515,4867
7762,1771565294453362447,4761
7763,1771565294453393309,4881
7764,1771565294453469860,51776
7765,1771565294453474865,4909
7766,1771565294453484477,4743
7767,1771565294453559491,49656
7768,1771565294453560814,1228
7769,1771565294453638735,67499
7770,1771565294453640179,1348
7771,1771565294453641263,1018
7772,1771565294453669436,5178
7773,1771565294453699555,4710
7774,1771565294453780329,54819
7775,1771565294453781661,1234
7776,1771565294453792060,5001
7777,1771565294453867238,49792
7778,1771565294453868623,1283
7779,1771565294453883424,4910
7780,1771565294453964493,55655
7781,1771565294453965949,1363
7782,1771565294453977760,4667
7783,1771565294454054758,52363
7784,1771565294454056086,1236
7785,1771565294454065654,4488
7786,1771565294454141451,49823
7787,1771565294454146169,4626
7788,1771565294454155646,4304
7789,1771565294454232794,52670
7790,1771565294454234105,1219
7791,1771565294454242965,4738
7792,1771565294454318126,51167
7793,1771565294454319391,1157
7794,1771565294454330239,4718
7795,1771565294454407947,53185
7796,1771565294454409192,1153
7797,1771565294454421315,7006
7798,1771565294454491425,46201
7799,1771565294454496201,4665
7800,1771565294454573052,67654
7801,1771565294454574494,1322
7802,1771565294454582049,7497
7803,1771565294454597855,4652
7804,1771565294454626730,4409
7805,1771565294454700030,49326
7806,1771565294454704784,4678
7807,1771565294454714917,4417
7808,1771565294454791912,52001
7809,1771565294454796715,4728
7810,1771565294454802485,4017
7811,1771565294454880338,51840
7812,1771565294454881590,1178
7813,1771565294454945373,40301
7814,1771565294454950788,5327
7815,1771565294454986470,7779
7816,1771565294455092456,80989
7817,1771565294455100763,8124
7818,1771565294455102767,1797
7819,1771565294455203757,89652
7820,1771565294455206661,2746
7821,1771565294455216768,10038
7822,1771565294455218337,1433
7823,1771565294455250090,8940
7824,1771565294455289917,9579
7825,1771565294455361993,50966
7826,1771565294455366822,4728
7827,1771565294455372707,4064
7828,1771565294455466369,62855
7829,1771565294455468115,1634
7830,1771565294455469009,830
7831,1771565294455545268,48783
7832,1771565294455547122,1744
7833,1771565294455573278,8706
7834,1771565294455661862,65491
7835,1771565294455672914,10931
7836,1771565294455674531,1505
7837,1771565294455756519,54062
7838,1771565294455758528,1678
7839,1771565294455862539,64203
7840,1771565294455867612,4947
7841,1771565294455945792,50081
7842,1771565294455947153,1267
7843,1771565294455965871,5028
7844,1771565294456052752,63619
7845,1771565294456057252,4402
7846,1771565294456066159,6843
7847,1771565294456132197,44720
7848,1771565294456136599,4318
7849,1771565294456147684,4142
7850,1771565294456244190,67215
7851,1771565294456251508,1671
7852,1771565294456252378,813
7853,1771565294456273503,6961
7854,1771565294456401690,100097
7855,1771565294456408944,7119
7856,1771565294456410462,1414
7857,1771565294456504045,82200
7858,1771565294456505810,1642
7859,1771565294456510230,4361
7860,1771565294456527023,4270
7861,1771565294456554529,4534
7862,1771565294456639122,62075
7863,1771565294456644288,5059
7864,1771565294456649347,3800
7865,1771565294456732855,58885
7866,1771565294456738567,5622
7867,1771565294456814876,51785
7868,1771565294456820634,5656
7869,1771565294456918912,60720
7870,1771565294456920287,1284
7871,1771565294456937994,4585
7872,1771565294457022472,61468
7873,1771565294457023717,1146
7874,1771565294457027856,4086
7875,1771565294457047043,4246
7876,1771565294457131360,61837
7877,1771565294457132607,1155
7878,1771565294457136651,3995
7879,1771565294457157472,4195
7880,1771565294457246456,65412
7881,1771565294457250977,4434
7882,1771565294457251989,937
7883,1771565294457269286,4264
7884,1771565294457353198,60347
7885,1771565294457357824,4541
7886,1771565294457358832,940
7887,1771565294457427686,43092
7888,1771565294457431924,4147
7889,1771565294457444153,4272
7890,1771565294457525490,58047
7891,1771565294457526745,1166
7892,1771565294457530750,3946
7893,1771565294457589824,39852
7894,1771565294457590975,1058
7895,1771565294457609322,4135
7896,1771565294457696979,63750
7897,1771565294457701503,4405
7898,1771565294457702511,934
7899,1771565294457718646,4163
7900,1771565294457803597,61072
7901,1771565294457804823,1148
7902,1771565294457808990,4110
7903,1771565294457830589,6675
7904,1771565294457923007,65477
7905,1771565294457927537,4466
7906,1771565294457928572,962
7907,1771565294457946094,4318
7908,1771565294458028163,59097
7909,1771565294458032673,4398
7910,1771565294458033666,925
7911,1771565294458058864,4480
7912,1771565294458150164,66572
7913,1771565294458151483,1232
7914,1771565294458152357,821
7915,1771565294458216602,40755
7916,1771565294458217776,1094
7917,1771565294458239205,4670
7918,1771565294458325415,62100
7919,1771565294458326720,1219
7920,1771565294458331019,4243
7921,1771565294458352347,4505
7922,1771565294458442828,66368
7923,1771565294458444262,1343
7924,1771565294458448631,4307
7925,1771565294458511427,40727
7926,1771565294458512581,1070
7927,1771565294458532218,4447
7928,1771565294458619652,62278
7929,1771565294458621032,1293
7930,1771565294458621899,808
7931,1771565294458679806,36484
7932,1771565294458684253,4359
7933,1771565294458703880,4323
7934,1771565294458788464,60467
7935,1771565294458793036,4483
7936,1771565294458794100,991
7937,1771565294458816851,4424
7938,1771565294458908691,67705
7939,1771565294458910089,1289
7940,1771565294458910968,820
7941,1771565294458932437,4736
7942,1771565294459029393,67119
7943,1771565294459030804,1318
7944,1771565294459038080,4550
7945,1771565294459114910,52713
7946,1771565294459116261,1274
7947,1771565294459129455,4964
7948,1771565294459205770,52734
7949,1771565294459207173,1308
7950,1771565294459216537,4920
7951,1771565294459288147,46439
7952,1771565294459289418,1180
7953,1771565294459369741,69034
7954,1771565294459374807,4967
7955,1771565294459375928,1022
7956,1771565294459394377,4547
7957,1771565294459424263,4708
7958,1771565294459499857,51494
7959,1771565294459501126,1170
7960,1771565294459512252,4608
7961,1771565294459802383,258549
7962,1771565294459807937,5385
7963,1771565294459808995,974
7964,1771565294459809824,767
7965,1771565294459813827,3946
7966,1771565294459815216,1313
7967,1771565294460241007,71250
7968,1771565294460246001,4872
7969,1771565294460247106,1022
7970,1771565294460269181,4807
7971,1771565294460360080,64977
7972,1771565294460361446,1269
7973,1771565294460366219,4713
7974,1771565294460391170,4685
7975,1771565294460487343,68495
7976,1771565294460488869,1429
7977,1771565294460493489,4560
7978,1771565294460515212,4921
7979,1771565294460602485,61889
7980,1771565294460603818,1234
7981,1771565294460604848,972
7982,1771565294460676132,44319
7983,1771565294460681007,4782
7984,1771565294460697646,4949
7985,1771565294460777607,53463
7986,1771565294460782775,5071
7987,1771565294460791153,4641
7988,1771565294460863208,46661
7989,1771565294460867988,4683
7990,1771565294460882300,4903
7991,1771565294460959040,51946
7992,1771565294460963985,4849
7993,1771565294460973510,4727
7994,1771565294461045453,46002
7995,1771565294461050297,4752
7996,1771565294461128351,67511
7997,1771565294461129818,1366
7998,1771565294461134425,4547
7999,1771565294461159989,4732
8000,1771565294461193509,4611
8001,1771565294461276385,58202
8002,1771565294461277720,1243
8003,1771565294461278698,921
8004,1771565294461352752,46021
8005,1771565294461357422,4581
8006,1771565294461369562,4446
8007,1771565294461448618,55086
8008,1771565294461450023,1314
8009,1771565294461456769,4556
8010,1771565294461524048,42679
8011,1771565294461528983,4844
8012,1771565294461548943,7263
8013,1771565294461625867,55566
8014,1771565294461627358,1388
8015,1771565294461633641,4627
8016,1771565294461704353,46056
8017,1771565294461705735,1290
8018,1771565294461721535,4735
8019,1771565294461803308,57146
8020,1771565294461804601,1202
8021,1771565294461816992,4847
8022,1771565294461838452,4612
8023,1771565294461927598,63900
8024,1771565294461929022,1322
8025,1771565294461933505,4432
8026,1771565294461957327,4541
8027,1771565294462045763,64837
8028,1771565294462047140,1252
8029,1771565294462051807,4607
8030,1771565294462075168,4597
8031,1771565294462160449,61654
8032,1771565294462165231,4692
8033,1771565294462166308,994
8034,1771565294462227264,39592
8035,1771565294462228578,1226
8036,1771565294462288290,38813
8037,1771565294462289495,1116
8038,1771565294462309898,4559
8039,1771565294462397607,64200
8040,1771565294462399035,1353
8041,1771565294462403557,4466
8042,1771565294462425092,4287
8043,1771565294462514404,64927
8044,1771565294462519143,4660
8045,1771565294462520170,953
8046,1771565294462538445,4401
8047,1771565294462627789,65032
8048,1771565294462629088,1178
8049,1771565294462629968,828
8050,1771565294462652077,4503
8051,1771565294462739418,63925
8052,1771565294462743961,4426
8053,1771565294462744997,961
8054,1771565294462765030,4291
8055,1771565294462854645,66233
8056,1771565294462855966,1231
8057,1771565294462856839,816
8058,1771565294462877517,4512
8059,1771565294462968932,65659
8060,1771565294462973494,4439
8061,1771565294462974515,948
8062,1771565294462993377,4378
8063,1771565294463123475,106608
8064,1771565294463129070,5453
8065,1771565294463130119,967
8066,1771565294463139031,4255
8067,1771565294463220375,55717
8068,1771565294463221807,1349
8069,1771565294463229416,7551
8070,1771565294463290006,36889
8071,1771565294463291247,1160
8072,1771565294463313466,4425
8073,1771565294463401789,65326
8074,1771565294463403085,1211
8075,1771565294463407284,4146
8076,1771565294463423004,4241
8077,1771565294463502542,57032
8078,1771565294463506997,4370
8079,1771565294463508013,944
8080,1771565294463571737,41823
8081,1771565294463576026,4202
8082,1771565294463650921,65935
8083,1771565294463652290,1288
8084,1771565294463656563,4217
8085,1771565294463672601,4170
8086,1771565294463699855,4258
8087,1771565294463771569,48660
8088,1771565294463772803,1138
8089,1771565294463782828,4425
8090,1771565294463851729,45845
8091,1771565294463856136,4322
8092,1771565294463864848,4050
8093,1771565294463938319,50402
8094,1771565294463939535,1138
8095,1771565294463947810,4170
8096,1771565294464020038,48640
8097,1771565294464021223,1108
8098,1771565294464030503,4673
8099,1771565294464097956,44808
8100,1771565294464099144,1104
8101,1771565294464112001,4287
8102,1771565294464189535,54444
8103,1771565294464190738,1109
8104,1771565294464194810,4019
8105,1771565294464255678,39780
8106,1771565294464256854,1092
8107,1771565294464274853,4413
8108,1771565294464356987,59564
8109,1771565294464358283,1185
8110,1771565294464362347,4015
8111,1771565294464383016,4069
8112,1771565294464470278,63675
8113,1771565294464474621,4236
8114,1771565294464475640,948
8115,1771565294464492286,4035
8116,1771565294464576678,60844
8117,1771565294464577957,1193
8118,1771565294464582120,4110
8119,1771565294464604846,4126
8120,1771565294464693888,66396
8121,1771565294464695130,1156
8122,1771565294464702015,6831
8123,1771565294464777803,67086
8124,1771565294464779070,1149
8125,1771565294464780040,917
8126,1771565294464798880,4315
8127,1771565294464826115,4180
8128,1771565294464894655,46477
8129,1771565294464895857,1116
8130,1771565294464908271,4318
8131,1771565294464986184,53739
8132,1771565294464990605,4335
8133,1771565294464991663,982
8134,1771565294465059471,44334
8135,1771565294465060645,1071
8136,1771565294465078821,7068
8137,1771565294465148605,50201
8138,1771565294465149886,1200
8139,1771565294465157495,4296
8140,1771565294465225268,45213
8141,1771565294465229627,4273
8142,1771565294465239184,4381
8143,1771565294465311833,49430
8144,1771565294465316221,4283
8145,1771565294465323971,4050
8146,1771565294465397465,49943
8147,1771565294465398726,1177
8148,1771565294465407339,4524
8149,1771565294465474544,44088
8150,1771565294465475706,1076
8151,1771565294465552256,67009
8152,1771565294465553547,1205
8153,1771565294465557646,4050
8154,1771565294465632776,65474
8155,1771565294465637434,4561
8156,1771565294465638407,902
8157,1771565294465653682,4177
8158,1771565294465680531,4254
8159,1771565294465707736,4120
8160,1771565294465734554,4203
8161,1771565294465822797,65700
8162,1771565294465824076,1199
8163,1771565294465828239,4110
8164,1771565294465844377,4519
8165,1771565294465924567,57109
8166,1771565294465929076,4424
8167,1771565294465930066,916
8168,1771565294465992068,40918
8169,1771565294465996437,4288
8170,1771565294466071725,65598
8171,1771565294466073197,1113
8172,1771565294466077378,4128
8173,1771565294466092094,4510
8174,1771565294466122991,6833
